substance_id,cid,substance_name,substance_class,source,target_name,gene,species,affinity_type,affinity_nm_raw,ki_nm,reference,pmid,assay_description,endogenous,primary_target
cid:24729233,24729233,2C-E,Substituted_phenethylamines,bindingdb,Sodium-dependent serotonin transporter,,Human,Ki,,,,,,,
cid:24729233,24729233,2C-E,Substituted_phenethylamines,bindingdb,Trace amine-associated receptor 1,,Human,EC50,6410.0,,,,,,
cid:24729233,24729233,2C-E,Substituted_phenethylamines,bindingdb,Vasopressin V1b receptor,,Human,Ki,,,,,,,
cid:24729233,24729233,2C-E,Substituted_phenethylamines,bindingdb,Voltage-dependent calcium channel subunit alpha-2/delta-1,,Human,Ki,,,,,,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL322,,,Ki,3000.0,3000.0,,,Displacement of [3H]ketanserin from NIH3T3 cells stably expressing rat 5-hydroxytryptamine 2A receptor,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL324,,,Ki,5520.0,5520.0,,,Displacement of [3H]mesulergine from A9 cells stably expressing rat 5-hydroxytryptamine 2C receptor,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL322,,,Ki,2820.0,2820.0,,,Binding affinity against rat 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL324,,,Ki,6400.0,6400.0,,,Binding affinity against rat 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL322,,,Ki,2820.0,2820.0,,,Displacement of [3H]ketanserin from rat 5HT2A expressed in mouse NIH/3T3 cell membranes after 30 mins by scintillation c,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL229,,,EC50,11000.0,,,,Alpha-1 adrenergic receptor agonist activity in rabbit ear artery,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL5857,,,EC50,2010.0,,,,Agonist activity at human trace amine associated receptor 1 expressed in RD-HGA16 CHO-K1 cells coexpressed with Galpha16,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL2094123,,,Kd,141.25,,,,Affinity against 5-hydroxytryptamine receptors in rat fundus model,,
cid:76632,76632,2C-H,Substituted_phenethylamines,chembl,CHEMBL2094123,,,Kd,141.25,,,,Competitive antagonist activity at 5-HT serotonin receptor in Sprague-Dawley rat stomach fundus model assessed as inhibi,,
cid:76632,76632,2C-H,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 2C,,Rat,Ki,5520.0,5520.0,,,,,
cid:76632,76632,2C-H,Substituted_phenethylamines,bindingdb,Alpha-1A adrenergic receptor,,Human,EC50,11000.0,,,,,,
cid:10267191,10267191,2C-I,Substituted_phenethylamines,chembl,CHEMBL2111383,,,Ki,80.9,80.9,,,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2,,
cid:10267191,10267191,2C-I,Substituted_phenethylamines,chembl,CHEMBL2111383,,,Ki,1.9,1.9,,,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2,,
cid:12315927,12315927,2C-T,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 2A,,Human,Ki,296.0,296.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 1A,,Human,Ki,381.2,381.2,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 2A,,Human,EC50,0.354,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 2A,,Human,Ki,39.9,39.9,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 5A,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Alpha-1B adrenergic receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Alpha-2B adrenergic receptor,,Human,Ki,981.8,981.8,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Alpha-2C adrenergic receptor,,Human,Ki,165.9,165.9,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Beta-1 adrenergic receptor,,Human,Ki,9202.0,9202.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Cannabinoid receptor 1,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,D(1A) dopamine receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,D(1B) dopamine receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,D(2) dopamine receptor,,Human,Ki,2795.0,2795.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,D(4) dopamine receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Histamine H2 receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Kappa-type opioid receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Mu-type opioid receptor,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M2,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M5,,Human,Ki,1502.0,1502.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Nischarin,,Human,Ki,2080.0,2080.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Prostaglandin E2 receptor EP3 subtype,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Sigma intracellular receptor 2,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Sigma non-opioid intracellular receptor 1,,Human,Ki,3870.0,3870.0,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Sodium-dependent dopamine transporter,,Human,Ki,,,,,,,
cid:12074193,12074193,2C-T-2,Substituted_phenethylamines,bindingdb,Sodium-dependent noradrenaline transporter,,Human,Ki,,,,,,,
cid:6405,6405,2M2B,Alcohol,chembl,CHEMBL4303835,,,IC50,20000.0,20000.0,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:6405,6405,2M2B,Alcohol,chembl,CHEMBL4303835,,,IC50,19952.62,19952.62,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:44296390,44296390,"3,4-CTMP",Substituted_phenidates,bindingdb,Sodium-dependent dopamine transporter,,Rat,IC50,5.3,5.3,,,,,
cid:133277,133277,3-HO-PCP,Arylcyclohexylamines,chembl,CHEMBL612545,,,Ki,38.0,38.0,,,Binding affinity against PCP site of the NMDA Receptor using [3H]TCP radioligand,,
cid:15429212,15429212,4-AcO-DMT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 1A,,Human,Ki,,,,,,,
cid:15429212,15429212,4-AcO-DMT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 2B,,Human,Ki,12.0,12.0,,,,,
cid:9991554,9991554,4-HO-DET,Substituted_tryptamines,chembl,CHEMBL322,,,Ki,25.0,25.0,,,Evaluated for the binding constant at [125I]-DOI-labeled rat 5-hydroxytryptamine 2A receptor,,
cid:9991554,9991554,4-HO-DET,Substituted_tryptamines,chembl,CHEMBL324,,,Ki,10.0,10.0,,,Evaluated for the binding constant at [125I]-DOI-labeled rat 5-hydroxytryptamine 2C receptor,,
cid:9991554,9991554,4-HO-DET,Substituted_tryptamines,chembl,CHEMBL214,,,Ki,49.0,49.0,,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor,,
cid:9991554,9991554,4-HO-DET,Substituted_tryptamines,chembl,CHEMBL322,,,EC50,2310.0,,,,Evaluated for the effective concentration at [125I]-DOI-labeled rat 5-hydroxytryptamine 2A receptor,,
cid:21786582,21786582,4-HO-MET,Substituted_tryptamines,bindingdb,Sodium-dependent serotonin transporter,,Human,IC50,3268.0,3268.0,,,,,
cid:15100753,15100753,4-MeO-PCP,Arylcyclohexylamines,chembl,CHEMBL1907603,,,IC50,15848.93,15848.93,,,Inhibition of human recombinant NR1/NR2B receptor expressed in U2OS assessed as change in intracellular calcium level by,,
cid:15100753,15100753,4-MeO-PCP,Arylcyclohexylamines,chembl,CHEMBL1907604,,,IC50,3981.07,3981.07,,,Inhibition of human recombinant NR1/NR2A receptor expressed in U2OS assessed as change in intracellular calcium level by,,
cid:15100753,15100753,4-MeO-PCP,Arylcyclohexylamines,bindingdb,"Glutamate receptor ionotropic, NMDA 1/2B",,Human,IC50,15849.0,15849.0,,,,,
cid:52944002,52944002,4F-MPH,Substituted_phenidates,chembl,CHEMBL338,,,IC50,35.0,35.0,,,Displacement of [3H]WIN 35428 from Sprague-Dawley rat striatal tissue after 2 hrs by liquid scintillation counting,,
cid:52944002,52944002,4F-MPH,Substituted_phenidates,chembl,CHEMBL338,,,IC50,34.67,34.67,,,Displacement of [3H]WIN 35428 from Sprague-Dawley rat striatal tissue after 2 hrs by liquid scintillation counting,,
cid:52944002,52944002,4F-MPH,Substituted_phenidates,bindingdb,Sodium-dependent dopamine transporter,,Rat,IC50,35.0,35.0,,,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,Norepinephrine transporter,,HUMAN,Ki,180.0,180.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,Dopamine Transporter,SLC6A3,HUMAN,Ki,265.0,265.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT Transporter,SLC6A4,HUMAN,Ki,811.0,811.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT2B,HTR2B,HUMAN,Ki,14.0,14.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT2,,HUMAN,Ki,527.0,527.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT7,HTR7,HUMAN,Ki,1060.0,1060.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT1A,HTR1A,HUMAN,Ki,3793.0,3793.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT1D,HTR1D,HUMAN,Ki,5085.0,5085.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,5-HT2A,HTR2A,HUMAN,Ki,2184.0,2184.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,1958.0,1958.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,693.0,693.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,492.0,492.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,DOPAMINE D4,DRD4,HUMAN,Ki,4065.0,4065.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,Norepinephrine transporter,,HUMAN,Ki,2383.0,2383.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,Norepinephrine transporter,,HUMAN,Ki,85.0,85.0,"Iversen l., et al., 2012",,,,
cid:9837232,9837232,5-APB,"Substituted_amphetamines, Substituted_benzofurans",pdsp,Serotonin,Serotonin,HUMAN,Ki,552.0,552.0,"Iversen l., et al., 2012",,,,
cid:144,144,5-Hydroxytryptophan,"Substituted_tryptamines, Amino_acid",chembl,CHEMBL4303835,,,IC50,20000.0,20000.0,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:144,144,5-Hydroxytryptophan,"Substituted_tryptamines, Amino_acid",chembl,CHEMBL4303835,,,IC50,19952.62,19952.62,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL228,,,IC50,8709.64,8709.64,,,Inhibition of [3H]5-HT uptake at human SERT expressed in HEK293 cells preincubated for 10 mins prior to substrate additi,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL222,,,IC50,42657.95,42657.95,,,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells preincubated for 10 mins prior to substra,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL238,,,IC50,32359.37,32359.37,,,Inhibition of [3H]dopamine uptake at human DAT expressed in HEK293 cells preincubated for 10 mins prior to substrate add,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL612545,,,Ki,486.0,486.0,,,Displacement of [3H]DTG from sigma 2 receptor in rat PC12 cells after 1 to 1.5 hrs by scintillation counting analysis,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL612545,,,Ki,489.78,489.78,,,Displacement of [3H]DTG from sigma 2 receptor in rat PC12 cells after 1 to 1.5 hrs by scintillation counting analysis,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL4153,,,Ki,400.0,400.0,,,Displacement of [3H]Pentazocine from guinea pig sigma 1 receptor after 1 to 1.5 hrs by scintillation counting analysis,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL4153,,,Ki,398.11,398.11,,,Displacement of [3H]Pentazocine from guinea pig sigma 1 receptor after 1 to 1.5 hrs by scintillation counting analysis,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL228,,,Ki,679.0,679.0,,,Displacement of [3H]Citalopram from human recombinant serotonin transporter expressed in HEK293 cells after 1 to 1.5 hrs,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL228,,,Ki,676.08,676.08,,,Displacement of [3H]Citalopram from human recombinant serotonin transporter expressed in HEK293 cells after 1 to 1.5 hrs,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL4552,,,Ki,10000.0,10000.0,,,Displacement of [3H]PK11195 from peripheral benzodiazepine receptor in rat brain after 1 to 1.5 hrs by scintillation cou,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL1907608,,,Ki,10000.0,10000.0,,,Displacement of [3H]MK801 from NMDA receptor PCP binding site in rat brain after 1 to 1.5 hrs by scintillation counting ,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL222,,,Ki,10000.0,10000.0,,,Displacement of [3H]Nisoxetine from human recombinant norepinephrine transporter expressed in HEK293 cells after 1 to 1.,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL233,,,Ki,10000.0,10000.0,,,Displacement of [3H]DAMGO from human recombinant mu opioid receptor receptor expressed in HEK293 cells after 1 to 1.5 hr,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL2035,,,Ki,10000.0,10000.0,,,Displacement of [3H]QNB from human recombinant muscarinic M5 receptor expressed in CHO cells after 1 to 1.5 hrs by scint,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL1821,,,Ki,10000.0,10000.0,,,Displacement of [3H]QNB from human recombinant muscarinic M4 receptor expressed in CHO cells after 1 to 1.5 hrs by scint,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL245,,,Ki,10000.0,10000.0,,,Displacement of [3H]QNB from human recombinant muscarinic M3 receptor expressed in CHO cells after 1 to 1.5 hrs by scint,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL211,,,Ki,10000.0,10000.0,,,Displacement of [3H]QNB from human recombinant muscarinic M2 receptor expressed in CHO cells after 1 to 1.5 hrs by scint,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL216,,,Ki,10000.0,10000.0,,,Displacement of [3H]QNB from human recombinant muscarinic M1 receptor expressed in CHO cells after 1 to 1.5 hrs by scint,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL237,,,Ki,10000.0,10000.0,,,Displacement of [3H]U69593 from human recombinant kappa opioid receptor receptor expressed in HEK293 cells after 1 to 1.,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL3759,,,Ki,10000.0,10000.0,,,Displacement of [3H]Histamine from human recombinant histamine H4 receptor expressed in HEK293 cells after 1 to 1.5 hrs ,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL264,,,Ki,10000.0,10000.0,,,Displacement of [3H]alpha-methylhistamine from human recombinant histamine H3 receptor expressed in HEK293 cells after 1,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL1941,,,Ki,4247.0,4247.0,,,Displacement of [3H]Tiotidine from human recombinant histamine H2 receptor expressed in HEK293 cells after 1 to 1.5 hrs ,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,chembl,CHEMBL1941,,,Ki,4265.8,4265.8,,,Displacement of [3H]Tiotidine from human recombinant histamine H2 receptor expressed in HEK293 cells after 1 to 1.5 hrs ,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 1B,,Human,Ki,741.0,741.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 1E,,Human,Ki,501.0,501.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 2A,,Human,Ki,218.0,218.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,5-hydroxytryptamine receptor 7,,Human,Ki,89.0,89.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Acetylcholine receptor subunit alpha/Neuronal acetylcholine receptor subunit beta-4,,Human,Ki,,,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Alpha-1A adrenergic receptor,,Human,Ki,,,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Alpha-1B adrenergic receptor,,Human,Ki,,,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Alpha-1D adrenergic receptor,,Human,Ki,,,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Histamine H2 receptor,,Human,Ki,4247.0,4247.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Kappa-type opioid receptor,,Human,Ki,1122.0,1122.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Neuronal acetylcholine receptor subunit alpha-4/beta-2,,Human,Ki,,,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Sigma non-opioid intracellular receptor 1,,Guinea pig,Ki,398.0,398.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Sigma non-opioid intracellular receptor 1,,Human,Ki,302.0,302.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Sodium-dependent dopamine transporter,,Human,Ki,3162.0,3162.0,,,,,
cid:50878551,50878551,5-MeO-DALT,Substituted_tryptamines,bindingdb,Sodium-dependent serotonin transporter,,Human,Ki,501.0,501.0,,,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,Ki,100.0,100.0,"HOYER, 1988 or 9 (book)",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,Ki,87.1,87.1,"HOYER, 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,Ki,100.0,100.0,"HOYER ET AL., 1989",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,Ki,320.0,320.0,"PEROUTKA, 1986",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,Ki,351.0,351.0,"OFFORD ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,BOVINE,Ki,77.14,77.14,"PEROUTKA, 1985",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,CALF,Ki,28.8,28.8,"WAEBER ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,PIG,Ki,66.1,66.1,"WAEBER ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,HUMAN,Ki,207.0,207.0,"SADZOT ET AL., 1989",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,BOVINE,Ki,390.0,390.0,"MCKENNA, ET AL., 1989",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,Ki,600.0,600.0,"LYON ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,Ki,600.0,600.0,"LYON ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,Ki,616.0,616.0,"LYON ET AL., 1987",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,Ki,617.0,617.0,"HOYER, 1988 (TIPS)",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,Ki,620.0,620.0,"GLENNON ET AL., 1988",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT2B,HTR2B,BOVINE,Ki,1300.0,1300.0,"MCKENNA & PEROUTKA, 1989",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT7,HTR7,RAT,Ki,20.9,20.9,"SHEN Y, ET AL., 1993",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT7,HTR7,RAT,Ki,8.26,8.26,"SHEN Y, ET AL., 1993",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT6,HTR6,RAT,Ki,79.8,79.8,"MONSMA FJ Jr. ET AL., 1993",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1E,HTR1E,HUMAN,Ki,528.0,528.0,"ZGOMBICK JM, ET AL., 1992",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1F,HTR1F,HUMAN,Ki,37.0,37.0,"Adham N, et al., 1992",,,,
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,Dog,Ki,5.12,5.12,"BOESS FG, ET AL., 1994",,,,
