substance_id,cid,substance_name,substance_class,source,activity_type,value_nm,units,relation,target_id,assay_description
cid:119,119,GABA,depressant,chembl,Ki,98.0,nM,=,CHEMBL1907607,Displacement of [3H]-muscimol from GABA-A receptor in rat brain homogenate incubated for 10 mins by microbeta liquid sci
cid:119,119,GABA,depressant,chembl,EC50,14300.0,nM,=,CHEMBL2094133,Activation of chloride ion uptake into mouse brain synaptoneurosomes
cid:119,119,GABA,depressant,chembl,EC50,80000.0,nM,=,CHEMBL2094121,Effective agonist dose for human Gamma-aminobutyric acid A receptor alpha-1-beta-3-gamma-2 expressed in Xenopus oocytes
cid:119,119,GABA,depressant,chembl,EC50,40000.0,nM,=,CHEMBL2094130,Agonist activity on human Gamma-aminobutyric acid A receptor alpha-2-beta-3-gamma-2 expressed in Xenopus oocytes
cid:119,119,GABA,depressant,chembl,EC50,28000.0,nM,=,CHEMBL2094120,Agonist activity on human Gamma-aminobutyric acid A receptor alpha-3-beta-3-gamma-2 expressed in Xenopus oocytes
cid:119,119,GABA,depressant,chembl,EC50,50000.0,nM,=,CHEMBL2111366,Effective agonist dose for human Gamma-aminobutyric acid A receptor alpha-4-beta-3-gamma-2
cid:119,119,GABA,depressant,chembl,EC50,3000.0,nM,=,CHEMBL2094122,Effective agonist dose for human Gamma-aminobutyric acid A receptor alpha-5-beta-3-gamma-2 expressed in Xenopus oocytes
cid:119,119,GABA,depressant,chembl,EC50,1500.0,nM,=,CHEMBL2095190,Effective agonist dose for human Gamma-aminobutyric acid A receptor alpha-6-beta-3-gamma-2
cid:119,119,GABA,depressant,chembl,EC50,12882.5,nM,=,CHEMBL612545,Agonist activity at rat GABA alpha-1-T129S-beta-2-gamma-2 receptor mutant expressed in HEK293 cells by Whole-cell patch-
cid:119,119,GABA,depressant,chembl,EC50,12800.0,nM,=,CHEMBL612545,Agonist activity at rat GABA alpha-1-T129S-beta-2-gamma-2 receptor mutant expressed in HEK293 cells by Whole-cell patch-
cid:119,119,GABA,depressant,chembl,EC50,6025.6,nM,=,CHEMBL612545,Agonist activity at human GABAC rho 1 receptor expressed in HEK293 cells by Whole-cell patch-clamp technique
cid:119,119,GABA,depressant,chembl,EC50,550.0,nM,=,CHEMBL612545,Agonist activity at human GABAC rho 1 receptor expressed in HEK293 cells by FMP assay
cid:119,119,GABA,depressant,chembl,EC50,1995262314968882.8,nM,=,CHEMBL612545,Agonist activity at human GABAC rho 1 receptor expressed in HEK293 cells by FMP assay
cid:119,119,GABA,depressant,chembl,EC50,22000.0,nM,=,CHEMBL612545,Agonist activity at GABAC rho 1 receptor S168T mutant expressed in tsA-201 cells by FMP assay
cid:119,119,GABA,depressant,chembl,EC50,430.0,nM,=,CHEMBL612545,Agonist activity at GABAC rho 1 receptor expressed in tsA-201 cells by FMP assay
cid:119,119,GABA,depressant,chembl,EC50,398.11,nM,=,CHEMBL612545,Agonist activity at GABAC rho 1 receptor expressed in tsA-201 cells by FMP assay
cid:119,119,GABA,depressant,chembl,Kd,1700.0,nM,=,CHEMBL2109242,Agonist activity against Gamma-aminobutyric acid type C (GABA-C) receptor derived from bovine retinal RNA expressed in X
cid:119,119,GABA,depressant,chembl,Kd,41.1,nM,=,CHEMBL3308912,Binding affinity to human platelet lysate GP6 at 0.1 uM by surface plasmon resonance analysis
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,IC50,6600.0,nM,=,CHEMBL3558,Binding affinity towards [3H]GHB binding site
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,IC50,25000.0,nM,=,CHEMBL3558,Displacement of [3H]NCS-382 (16 nM) from GHB receptor of rat cerebrocortical membranes
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,IC50,1148.15,nM,=,CHEMBL612545,Displacement of [3H]-3-hydroxycyclopent-1-enecarboxylic acid from GHB binding site in Sprague-Dawley rat cerebral cortex
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,IC50,1140.0,nM,=,CHEMBL612545,Displacement of [3H]-3-hydroxycyclopent-1-enecarboxylic acid from GHB binding site in Sprague-Dawley rat cerebral cortex
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GABAB receptor in rat brain homogenate
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,3981.07,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GABAB receptor in rat brain homogenate
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GABAB receptor gamma-hydroxybutyric acid binding site in rat cerebral cortex synaptic m
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,65000000.0,nM,=,CHEMBL1914279,Inhibition of human PAT1-mediated L-[3H]proline uptake in human Caco2 cells after 10 mins by liquid scintillation counti
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GHB binding site in Sprague-Dawley rat brain synaptic membranes after 1 hr by scintilla
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,3600.0,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GHB binding site in Sprague-Dawley rat brain synaptosomal membranes after 1 hr by scint
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,3630.78,nM,=,CHEMBL612545,Displacement of [3H]NCS-382 from GHB binding site in Sprague-Dawley rat brain synaptosomal membranes after 1 hr by scint
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,1000000.0,nM,>,CHEMBL1907607,Displacement of [3H]muscimol from orthosteric binding site of GABA(A) receptor in Sprague-Dawley rat cortical synaptic m
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL1907607,Displacement of [3H]NCS-382 from high-affinity GHB binding site of GABA(A) receptor in Sprague-Dawley rat cortical synap
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL2359,Displacement of [3H]NCS-382 from CaMK2alpha in rat brain cortical membrane homogenates measured after 1 hr by TopCount s
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,3000.0,nM,=,CHEMBL2359,Displacement of [3H]HOCPCA from native CaMK2alpha in rat brain cortical membrane homogenates measured after 1 hr by TopC
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,51000.0,nM,=,CHEMBL2359,Displacement of [3H]HOCPCA from recombinant rat CaMK2alpha expressed in HEK293T cells measured after 1 hr by liquid scin
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,4300.0,nM,=,CHEMBL4147,Inhibition of [3H]NCS-382 binding to CaMK2alpha (unknown origin)
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,Ki,3000.0,nM,=,CHEMBL2359,Inhibition of [3H]HOPCA binding to CaMKIIalpha in rat brain cortical membrane assessed as inhibition constant incubated 
cid:10413,10413,GHB,Γ-Hydroxy_acid,chembl,EC50,5000000.0,nM,=,CHEMBL612545,Agonist activity at GABA(B) receptor (unknown origin)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,27.0,nM,=,CHEMBL1919,Binding affinity towards alpha2-delta subunit of a voltage gated calcium channel using [3H]gabapentin in human brain mem
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,140.0,nM,=,CHEMBL612545,Binding affinity against alpha2-delta subunit of rat calcium channel
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,80.0,nM,=,CHEMBL612545,In vitro inhibition of [3H]-gabapentin binding to partially purified rat neocortex synaptic plasma membranes
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,140.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin from alpha2-delta subunit of calcium channel
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,140.0,nM,=,CHEMBL612545,Inhibition of specific binding of [3H]gabapentin to Gabapentin binding sites located on the alpha-2-delta subunit of cal
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,70.0,nM,=,CHEMBL612545,Inhibition of [3H]gabapentin binding to pig brain membranes
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,30000.0,nM,=,CHEMBL612545,Inhibition of [3H]leucine uptake into CHO cells by L-amino acid transporters
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,70.0,nM,=,CHEMBL3985,Displacement of [3H]gabapentin from alpha-2delta calcium channel in pig brain membrane
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,8900.0,nM,=,CHEMBL3420,Inhibition of potassium-evoked [3H]norepinephrine release from rat neocortex
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,87.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin from alpha2-delta calcium channel in pig brain
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,70.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin from alpha2-delta subunit of voltage gated calcium channel in pig brain membrane
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,30000.0,nM,=,CHEMBL612545,Displacement of [3H]leucine from Large neutral amino acids transporter system L in CHO cells
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,140.0,nM,=,CHEMBL3985,Displacement of [3H]gabapentin from calcium channel alpha2delta in pig cerebral cortex membrane after 30 mins
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,140.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin from Voltage-dependent calcium channel subunit alpha-2/delta in pig cerebral cortex by sc
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,IC50,43000.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin binding to voltage gated calcium channel alpha2delta from rat cerebral cortex by scintill
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,120.0,nM,=,CHEMBL4676,Displacement of [3H]L-leucine from alpha-2delta containing calcium channel in murine brain
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,120.23,nM,=,CHEMBL4676,Displacement of [3H]L-leucine from alpha-2delta containing calcium channel in murine brain
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,35000.0,nM,=,CHEMBL612545,Displacement of [3H]gabapentin binding to voltage gated calcium channel alpha2delta from rat cerebral cortex by scintill
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL220,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL226,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL251,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL256,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL1867,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL1942,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL1916,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912)
cid:3446,3446,Gabapentin,Gabapentinoids,chembl,Ki,,,,CHEMBL213,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol)
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,92.0,nM,=,CHEMBL1907607,Binding affinity against Gamma-aminobutyric acid A receptor in rat cerebral cortex
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,100000.0,nM,>,CHEMBL2111474,Inhibition of Gamma-aminobutyric acid type B receptor of rat cortex
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,300000.0,nM,>,CHEMBL376,Concentration inhibiting GABA uptake rat brain synaptosomes.
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,130.0,nM,=,CHEMBL1907607,Inhibition against Gamma-aminobutyric acid A (GABA-A) receptor
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,130.0,nM,=,CHEMBL1907607,In vitro affinity for GABA binding sites on purified synaptic membranes from rat brain.
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,500000.0,nM,>,CHEMBL2111478,In vitro effect on GABA uptake in a crude preparation of synaptosomes from rat brain.
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,100.0,nM,=,CHEMBL1907607,Inhibition of [3H]-GABA binding to GABA-A receptor in rat cerebral cortex homogenates
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,31.5,nM,=,CHEMBL1907607,Displacement of [3H]- muscimol in cerebral tissue of male rats
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,,,,CHEMBL1907607,Inhibition of [3H]GABA binding in GABAA receptor in rat brain synaptic membranes
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,20000.0,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,IC50,19952.62,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,Ki,160.0,nM,=,CHEMBL1907607,Displacement of [3H]muscimol from GABAA receptor in rat brain synaptic membranes
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,Ki,100000.0,nM,=,CHEMBL612545,Antagonist activity at human GABAc rho 1 receptor expressed in HEK293 cells by FMP assay
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,Ki,100000.0,nM,=,CHEMBL612545,Antagonist activity at human GABAc rho 1 receptor expressed in HEK293 cells by FMP assay
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,Ki,160.0,nM,=,CHEMBL612545,Displacement of [3H]muscimol from GABAA receptor in rat synaptic membrane after 60 mins by scintillation counting analys
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,EC50,335000.0,nM,=,CHEMBL2094133,Activation of chloride ion uptake into mouse brain synaptoneurosomes
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,EC50,55000.0,nM,=,CHEMBL376,Tested for inhibition of CA1 population spike in rat hippocampal slice by electrophysiological experiment
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,EC50,14125.38,nM,=,CHEMBL2095172,Agonist activity at human GABAA alpha1beta2gamma2S receptor expressed in TSA201 cells after 1 min by FLIPR assay
cid:3448,3448,Gaboxadol,"3-hydroxyisoxazole, 3-Hydroxyisoxazole",chembl,EC50,14000.0,nM,=,CHEMBL2095172,Agonist activity at human GABAA alpha1beta2gamma2S receptor expressed in TSA201 cells after 1 min by FLIPR assay
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,35000.0,nM,=,CHEMBL4078,In vitro inhibitory activity against acetylcholinesterase (AChE) in Electrophorus electricus
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,18000.0,nM,=,CHEMBL1914,In vitro inhibitory activity against Butyrylcholinesterase (BChE) in human serum
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,1030000.0,nM,=,CHEMBL3199,Inhibitory activity against acetylcholinesterase (AChE) in rat brain homogenates
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,538.0,nM,=,CHEMBL3199,In vitro inhibitory effect on rat Acetylcholinesterase
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,750.0,nM,=,CHEMBL3199,Inhibition against acetylcholinesterase (AChE)
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,360.0,nM,=,CHEMBL4780,Inhibitory activity against acetylcholinesterase (AChE) from Torpedo californica (Reversible type of inhibition)
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,360.0,nM,=,CHEMBL4078,Compound was assessed for in vitro inhibition of Acetylcholinesterase isolated from Electrophorus electricus
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,630.0,nM,=,CHEMBL3199,Acetylcholinesterase inhibitory activity in rat striatal homogenates
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,800.0,nM,=,CHEMBL220,Ex vivo inhibition of human erythrocyte Acetylcholinesterase.
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,7300.0,nM,=,CHEMBL1914,Ex vivo inhibition of human plasma Butyrylcholinesterase.
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,1760.0,nM,=,CHEMBL3199,Inhibitory activity against acetylcholinesterase in rat brain
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,100.0,nM,=,CHEMBL220,Inhibitory activity against acetylcholinesterase in human RBC
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,500.0,nM,~,CHEMBL220,In vitro inhibition of human recombinant AChE.
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,800.0,nM,=,CHEMBL220,Inhibitory concentration against human erythrocyte Acetylcholinesterase
cid:9651,9651,Galantamine,Benzazepine,chembl,IC50,7300.0,nM,=,CHEMBL1914,Inhibitory concentration against human plasma Butyrylcholinesterase
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,1560.0,nM,=,CHEMBL4078,Inhibitory activity AChE from Electrophorus electricus using ATCh substrate and DTNB by spectrophotometry
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,440.0,nM,=,CHEMBL4078,Inhibitory activity against AChE from electric eel
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,8000.0,nM,=,CHEMBL5077,Inhibitory activity against BuChE from horse serum
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL340,Inhibition of human CYP3A4 assessed as biotransformation of 7-benzyloxyquinoline
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,428.0,nM,=,CHEMBL4078,Competitive inhibition of Electrophorus electricus AChE by Lineweaver-Burke plot analysis
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,300.0,nM,=,CHEMBL220,Inhibition of AChE by Ellman's assay
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL245,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL1821,DRUGMATRIX: Muscarinic M4 radioligand binding (ligand: [3H] N-Methylscopolamine)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL2035,DRUGMATRIX: Muscarinic M5 radioligand binding (ligand: [3H] N-Methylscopolamine)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL4777,DRUGMATRIX: Neuropeptide Y Y1 radioligand binding (ligand: [125I] Peptide YY)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL4018,DRUGMATRIX: Neuropeptide Y Y2 radioligand binding (ligand: [125I] Peptide YY)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Nicotinic Acetylcholine radioligand binding (ligand: [125I] Epibatidine)
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL3048,"DRUGMATRIX: Nitric Oxide Synthase, Neuronal (nNOS) radioligand binding (ligand: [3H]L-Arginine)"
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL3464,"DRUGMATRIX: Nitric Oxide Synthase, Inducible (iNOS) enzyme inhibition (substrate: L-Arginine)"
cid:9651,9651,Galantamine,Benzazepine,chembl,Ki,,,,CHEMBL236,"DRUGMATRIX: Opiate delta1 (OP1, DOP) radioligand binding (ligand: [3H] Naltrindole)"
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,1100.0,nM,=,CHEMBL220,In vitro reversal of vecuronium-induced neuromuscular block in guinea pig hemi-diaphragm.
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,4.93,ug.mL-1,=,CHEMBL613617,Antioxidant activity in Wistar rat brain assessed as inhibition of lipid peroxidation
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,4.21,ug.mL-1,=,CHEMBL613617,Antioxidant activity in Wistar rat brain assessed as reduction in glutathione content
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,3.84,ug.mL-1,=,CHEMBL612545,Inhibition of superoxide dismutase in Wistar rat brain
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,5.06,ug.mL-1,=,CHEMBL1075216,Inhibition of catalase in Wistar rat brain
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,2810.0,nM,=,CHEMBL3879801,Neuroprotective activity against oligomycine/rotenone-induced oxidative stress-mediated cell death in human SH-SY5Y cell
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,1940.0,nM,=,CHEMBL3879801,Neuroprotective activity against okadaic acid-induced tau phosphorylation-mediated cell death in human SH-SY5Y cells ass
cid:9651,9651,Galantamine,Benzazepine,chembl,EC50,1480.0,nM,=,CHEMBL3879801,Neuroprotective activity against NMDA-induced excitotoxicity in Sprague-Dawley rat primary cortical neurons assessed as 
cid:33032,33032,Glutamate,,chembl,IC50,171.0,nM,=,CHEMBL1907608,Inhibition of N-methyl-D-aspartate glutamate receptor by using [3H]CPP as a radioligand from the rat cortical membranes.
cid:33032,33032,Glutamate,,chembl,IC50,70.0,nM,=,CHEMBL1907608,Inhibition of [3H]CPP binding to rat N-methyl-D-aspartate glutamate receptor
cid:33032,33032,Glutamate,,chembl,IC50,1200.0,nM,=,CHEMBL2093871,Inhibition of specific binding of [3H]AMPA to Ionotropic glutamate receptor AMPA in rat brain membranes
cid:33032,33032,Glutamate,,chembl,IC50,700.0,nM,=,CHEMBL2094119,Inhibition of specific binding of [3H]kainate to Ionotropic glutamate receptor kainate in rat brain membranes
cid:33032,33032,Glutamate,,chembl,IC50,120.0,nM,=,CHEMBL2094119,Compound was evaluated for the inhibition of [3H]-KA binding to Ionotropic glutamate receptor kainate from rat brain syn
cid:33032,33032,Glutamate,,chembl,IC50,150.0,nM,=,CHEMBL2093871,Compound was evaluated for the inhibition of [3H]AMPA binding to Ionotropic glutamate receptor AMPA from rat brain synap
cid:33032,33032,Glutamate,,chembl,IC50,80.0,nM,=,CHEMBL1907608,"Compound was evaluated for the inhibition of [3H]CGS-19,755 binding to NMDA receptor from rat brain synaptic membrane."
cid:33032,33032,Glutamate,,chembl,IC50,500.0,nM,=,CHEMBL612545,In vitro binding affinity against synaptic membrane from rat brain using [3H]-AMPA as the radioligand
cid:33032,33032,Glutamate,,chembl,IC50,270.0,nM,=,CHEMBL2094119,In vitro binding affinity against synaptic membrane from rat brain using [3H]KAIN as the radioligand
cid:33032,33032,Glutamate,,chembl,IC50,170.0,nM,=,CHEMBL376,In vitro binding affinity against synaptic membrane from rat brain using [3H](S)-Glu as the radioligand
cid:33032,33032,Glutamate,,chembl,IC50,7500.0,nM,=,CHEMBL612545,In vitro binding affinity against synaptic membrane from rat brain using [3H](R)-Asp as the radioligand
cid:33032,33032,Glutamate,,chembl,IC50,500.0,nM,=,CHEMBL2093871,Binding affinity was measured by [3H]- Ionotropic glutamate receptor AMPA binding assay.
cid:33032,33032,Glutamate,,chembl,IC50,400.0,nM,=,CHEMBL2094119,Binding affinity was measured by [3H]- KAIN receptor binding assay.
cid:33032,33032,Glutamate,,chembl,IC50,200.0,nM,=,CHEMBL612545,Binding affinity was measured by NMDA sensitive [3H]- glutamic acid receptor binding assay.
cid:33032,33032,Glutamate,,chembl,IC50,400.0,nM,=,CHEMBL2094119,Compound tested for binding affinity towards Ionotropic glutamate receptor kainate
cid:33032,33032,Glutamate,,chembl,Ki,1362.0,nM,=,CHEMBL2009,Compound was tested for binding affinity against human Ionotropic glutamate receptor AMPA 1 in HEK293 cells using [3H]-A
cid:33032,33032,Glutamate,,chembl,Ki,940.0,nM,=,CHEMBL4016,Compound was tested for binding affinity against human Ionotropic glutamate receptor AMPA 2 in HK293 cells using [3H]AMP
cid:33032,33032,Glutamate,,chembl,Ki,868.0,nM,=,CHEMBL3190,Compound was tested for binding affinity against human Ionotropic glutamate receptor AMPA 4 in HEK293 cells using [3H]AM
cid:33032,33032,Glutamate,,chembl,Ki,701.0,nM,=,CHEMBL1918,Binding affinity against human ionotropic glutamate receptor kainate 1 in HK293 cells using [3H]kainate as radioligand
cid:33032,33032,Glutamate,,chembl,Ki,1106.0,nM,=,CHEMBL3683,Binding affinity against human GluR6
cid:33032,33032,Glutamate,,chembl,Ki,750.0,nM,=,CHEMBL2675,Ability to bind to Ionotropic glutamate receptor kainate (kainate 2) was evaluated.
cid:33032,33032,Glutamate,,chembl,Ki,789.0,nM,=,CHEMBL3684,Ability to bind to Ionotropic glutamate receptor ionotropic kainate 3 was evaluated
cid:33032,33032,Glutamate,,chembl,Ki,10000.0,nM,=,CHEMBL3772,Agonist potency against cloned human metabotropic glutamate receptor 1
cid:33032,33032,Glutamate,,chembl,Ki,12000.0,nM,=,CHEMBL5137,Potency against cloned Metabotropic glutamate receptor 2 agonist
cid:33032,33032,Glutamate,,chembl,Ki,9000.0,nM,=,CHEMBL2888,Agonist potency against cloned Metabotropic glutamate receptor 3 (mGluR-3).
cid:33032,33032,Glutamate,,chembl,Ki,17000.0,nM,=,CHEMBL2736,Agonist potency against cloned human Metabotropic glutamate receptor 4 (mGluR-4)
cid:33032,33032,Glutamate,,chembl,Ki,11400.0,nM,=,CHEMBL3227,Agonist potency against cloned metabotropic glutamate receptor 5
cid:33032,33032,Glutamate,,chembl,Ki,38000.0,nM,=,CHEMBL4573,Agonist potency against cloned Metabotropic glutamate receptor 6 (mGluR-6).
cid:33032,33032,Glutamate,,chembl,Ki,5400000.0,nM,=,CHEMBL3777,Agonist potency against cloned Metabotropic glutamate receptor 7 (mGluR-7).
cid:33032,33032,Glutamate,,chembl,Ki,9500.0,nM,=,CHEMBL3228,Agonist potency against cloned Metabotropic glutamate receptor 8 (mGluR-8).
