substance_id,cid,substance_name,substance_class,source,target_name,gene,species,ki_nm,reference,reference_source
cid:5073,5073,Risperidone,Benzisoxazole,pdsp,D3,,RAT,31.9,Cao X et al 2018,olfactory tubercle
cid:5073,5073,Risperidone,Benzisoxazole,pdsp,5-HT6,HTR6,HUMAN,1260.0,Cao X et al 2018,CLONED
cid:5073,5073,Risperidone,Benzisoxazole,pdsp,alpha1,,RAT,54.7,Cao X et al 2018,CEREBRAL CORTEX
cid:5073,5073,Risperidone,Benzisoxazole,pdsp,H1,,GUINEA PIG,46.2,Cao X et al 2018,CEREBELLUM
cid:5073,5073,Risperidone,Benzisoxazole,pdsp,5-HT2C,HTR2C,RAT,28.2,Cao X et al 2018,CEREBRAL CORTEX
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOPAMINE D1,DRD1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOPAMINE D2,DRD2,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOPAMINE D3,DRD3,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOPAMINE D4,DRD4,RAT,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOPAMINE D5,DRD5,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Mu,OPRM1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Delta,OPRD1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,UNDEFINED,16.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT7,HTR7,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1A,HTR1A,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2A,HTR2A,RAT,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2C,HTR2C,RAT,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT3,HTR3A,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT5a,HTR5A,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT6,HTR6,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,RAT,10000.0,"Roth BL, et al., 2002",FOREBRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha4Beta4",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha3Beta4x",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha3Beta2",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha2Beta2",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, Nicotinic Alpha2Beta4",,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Vasopressin V3,,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,VASOPRESSIN V1,,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,VASOPRESSIN V2,AVPR2,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Delta,OPRD1,RAT,5000.0,"Roth BL, et al., 2002",BRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,GUINEA PIG,4.3,"Roth BL, et al., 2002",BRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Mu,OPRM1,RAT,5000.0,"Roth BL, et al., 2002",BRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2B,HTR2B,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1E,HTR1E,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1B,HTR1B,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1D,HTR1D,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,adrenergic Alpha1B,ADRA1B,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,adrenergic Alpha1A,ADRA1A,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,adrenergic Beta2,ADRB2,RAT,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Dopamine Transporter,SLC6A3,BOVINE,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,adrenergic Beta1,ADRB1,RAT,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,HISTAMINE H1,HRH1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,"Roth BL, et al., 2002",FOREBRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,"Roth BL, et al., 2002",FOREBRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,GABA A,,RAT,10000.0,"Roth BL, et al., 2002",FOREBRAIN
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT Transporter,SLC6A4,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 1,GRM1,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 5,GRM5,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 2,GRM2,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 4,GRM4,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 6,GRM6,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,metabotropic glutamate 8,GRM8,HUMAN,10000.0,"Roth BL, et al., 2002",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,7.9,"Wang Y, et. al., 2004",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,4.6,"Wang Y, et. al., 2004",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,RAT,4.0,"Munro TA, et al, 2004",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,31.6,"Yan F, et al., 2005",HEK293 cells
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,45.8,"Yan F, et al., 2005",HEK293 cells
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,UNDEFINED,0.800000011920929,"Ghirmai S et al., 2009",UNDEFINED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,2.9,"Polepally P, et al., 2014",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,OPIATE Kappa,OPRK1,HUMAN,0.75,"Bikbulatov, R. et. al., 2007",CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1A,HTR1A,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1B,HTR1B,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1D,HTR1D,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT1E,HTR1E,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2A,HTR2A,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2B,HTR2B,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT2C,HTR2C,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT5a,HTR5A,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT6,HTR6,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,5-HT7,HTR7,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,D1,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,D2,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,D3,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,D4,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,D5,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,alpha1A,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,alpha1B,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Beta 1,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,Beta 2,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,SERT,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DAT,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,DOR,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,KOR,,HUMAN,4.3,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,MOR,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,10000.0,Ray TS 2010,CLONED
cid:128563,128563,Salvinorin A,"Salvinorin, Terpenoid",pdsp,H1,,HUMAN,10000.0,Ray TS 2010,CLONED
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,4.68,"HOYER & KARPF, 1988",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,RAT,7.1,"YAMAMOTO & KEBABIAN, 1989",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,9.5,"TITELER ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,RAT,15.8,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,20.0,"PAZOS ET AL, 1984",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,25.0,"PAZOS ET AL, 1984",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,30.2,"HOYER ET AL., 1986",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,31.6,"HOYER, 1988 or 9 (book)",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"HOYER, 1988",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"MARKSTEIN ET AL, 1986",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"SCHOEFFTER & HOYER, 1989",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"HOYER & KARPF, 1988",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"ENGEL ET AL, 1986",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"HOYER ET AL., 1985",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"HOYER ET AL., 1985",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"HOYER ET AL., 1989",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,33.1,"SCHLICKER ET AL., 1989",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,40.0,"PAZOS ET AL, 1984",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,PIG,81.3,"HOYER ET AL., 1986",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,MOUSE,115.0,"YAGALOFF ET AL., 1986",C. PLEXUS TUM
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,CANINE,165.0,"NICKLAUS ET AL., 1988",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,HUMAN,166.0,"HOYER ET AL., 1986",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT2C,HTR2C,RAT,318.0,"YAMAMOTO & KEBABIAN, 1989",Choroid Plexus
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,C0S-7,0.27,"RAYMOND ET AL., 1989",CELLS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.0,"HALL ET AL., 1986",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.2,"SCHLEGEL & PEROUTKA, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.37,"COSSERY ET AL.,1986",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.4,"COSSERY ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.54,"MORROW ET AL., 1985",HIPPO:LESIONED
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.65,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,HUMAN,1.68,"HOYER ET AL., 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,1.7,"TITELER ET AL., 1987",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,HUMAN,1.75,"HOYER ET AL., 1986",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,BOVINE,2.0,"PEROUTKA, 1985",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,2.2,"PEROUTKA, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,2.41,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,2.51,"NORMAN ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.09,"SCHOEFFTER & HOYER, 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.09,"SCHOEFFTER AND HOYER,1988",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.09,"MARKSTEIN ET AL, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.09,"ENGEL ET AL, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.09,"SCHOEFFTER ET AL., 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,3.2,"Kilpatrick et al., 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,PIG,3.31,"SCHLICKER ET AL., 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,3.89,"HALL ET AL., 1985",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,3.89,"SCHOEMAKER AND LANGER., 1986",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,BOVINE,4.3,"DOMPERT ET AL., 1985",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1A,HTR1A,RAT,4.78,"GOZLAN ET AL., 1988",HIPPOCAMPUS
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,5.4,"TITELER ET AL., 1987",STRIATUM
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,7.6,"PEROUTKA, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,9.0,"OFFORD ET AL., 1988",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,23.4,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,23.4,"MARKSTEIN ET AL, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,23.4,"ENGEL ET AL, 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,23.4,"SCHOEFFTER & HOYER, 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,24.5,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,24.5,"SCHLICKER ET AL., 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1B,HTR1B,RAT,32.38,"GARRICK ET AL., 1989",STRIATUM
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,HUMAN,1.2,"PEROUTKA ET AL., 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,RAT,1.8,"HERRICK-DAVIS & TITELER, 198",STRIATUM
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,RAT,2.1,"HERRICK-DAVIS & TITELER, 198",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,BOVINE,2.14,"PEROUTKA, 1985",STRIATUM
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,BOVINE,3.2,"HEURING & PEROUTKA, 1987",STRIATUM
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,COW,3.63,"HOYER, 1987",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,CALF,3.63,"SCHOEFFTER & HOYER, 1989b",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,CALF,3.63,"WAEBER ET AL., 1988",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,HUMAN,6.46,"WAEBER ET AL., 1988",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,PIG,11.7,"SCHLICKER ET AL., 1989",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,PIG,11.7,"WAEBER ET AL., 1988",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT1D,HTR1D,CALF,398.0,"HOYER, 1988 or 9 (book)",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,69.44,"NEALE ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,79.4,"HOYER, 1988 (TIPS)",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,HUMAN,174.0,"HOYER ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,180.0,"BATTAGLIA ET AL., 1983",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,PIG,214.0,"HOYER ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,320.0,"PAZOS ET AL, 1984",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,510.36,"HOFFMAN ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,560.0,"LYON ET AL., 1988",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,560.0,"LYON ET AL., 1988",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,560.06,"TITELER ET AL., 1984",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,562.0,"BATTAGLIA ET AL., 1984",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,608.91,"LEYSEN ET AL., 1978",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,633.96,"HARTIG ET AL., 1983",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,682.0,"CLOSSE, 1983",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2B,HTR2B,BOVINE,750.0,"MCKENNA & PEROUTKA, 1989",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,928.0,"LYON ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,930.0,"GLENNON ET AL., 1988",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,1118.38,"KADAN ET AL., 1984",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,1240.61,"WOUTERS ET AL., 1987",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,1679.0,"LYON ET AL., 1986",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,1840.0,"GLASER & TRABER, 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,BOVINE,2050.0,"HARTIG ET AL., 1985",CAUDATE
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,2700.0,"PEROUTKA & SNYDER, 1979",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,2912.68,"CREESE & SNYDER, 1978",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,2950.0,"HOYER ET AL., 1985",CORTEX
cid:5202,5202,Serotonin,,pdsp,5-HT2A,HTR2A,RAT,2950.0,"MARKSTEIN ET AL, 1986",CORTEX
